id,release_date,movie,production_budget,domestic_gross,worldwide_gross
32,29-Sep-17,American Made,50000000.00 ,51342000.00,135569212.00
33,23-Nov-05,Syriana,50000000.00 ,50824620.00,92690959.00
34,10-Sep-04,Resident Evil: Apocalypse,50000000.00 ,50740078.00,125168734.00
35,17-Oct-14,The Book of Life,50000000.00 ,50151543.00,97651543.00
36,14-Feb-97,Absolute Power,50000000.00 ,50068310.00,50068310.00
37,10-Feb-06,Firewall,50000000.00 ,48751189.00,82751189.00
38,12-Sep-97,The Game,50000000.00 ,48265581.00,80369970.00
39,22-Aug-97,G.I. Jane,50000000.00 ,48169156.00,48169156.00
40,8-Aug-14,Into the Storm,50000000.00 ,47602194.00,150429371.00
41,10-Oct-14,The Judge,50000000.00 ,47119388.00,76119388.00
42,21-Apr-06,Silent Hill,50000000.00 ,46982632.00,94704227.00
43,11-Aug-00,The Replacements,50000000.00 ,44737059.00,50054511.00
44,29-Jul-98,The Negotiator,50000000.00 ,44705766.00,49105766.00
45,19-Aug-16,War Dogs,50000000.00 ,43034523.00,86234503.00
46,25-May-94,Beverly Hills Cop III,50000000.00 ,42586861.00,119180938.00
47,15-Jun-90,Gremlins 2: The New Batch,50000000.00 ,41476097.00,41476097.00
48,26-Sep-97,The Peacemaker,50000000.00 ,41263140.00,62967368.00
49,3-Oct-03,Out of Time,50000000.00 ,41083108.00,55489826.00
50,12-Nov-04,Bridget Jones: The Edge Of Reason,50000000.00 ,40203020.00,263894551.00
51,11-Feb-00,The Beach,50000000.00 ,39778599.00,39778599.00
52,10-Jun-05,The Adventures of Sharkboy and Lavagirl in 3-D,50000000.00 ,39177684.00,69425966.00
53,18-Feb-94,On Deadly Ground,50000000.00 ,38590458.00,38590458.00
54,25-Nov-09,Ninja Assassin,50000000.00 ,38122883.00,62209892.00
55,28-May-04,Raising Helen,50000000.00 ,37485528.00,49928680.00
56,20-May-16,The Nice Guys,50000000.00 ,36261763.00,59596747.00
57,17-Sep-99,For Love of the Game,50000000.00 ,35188640.00,46112640.00
58,11-Dec-98,Jack Frost,50000000.00 ,34645374.00,34645374.00
59,4-Jun-10,Marmaduke,50000000.00 ,33644788.00,89895930.00
60,28-Jun-96,Striptease,50000000.00 ,33109743.00,113309743.00
61,15-Oct-10,Hereafter,50000000.00 ,32746941.00,108660270.00
62,19-Apr-02,Murder by Numbers,50000000.00 ,31874869.00,56643267.00
63,6-Oct-95,Assassins,50000000.00 ,30306268.00,83306268.00
64,12-Feb-16,Zoolander 2,50000000.00 ,28848693.00,55348693.00
65,16-Jan-09,Defiance,50000000.00 ,28644813.00,52987754.00
66,9-Feb-07,Hannibal Rising,50000000.00 ,27669725.00,80583311.00
67,15-Oct-99,The Story of Us,50000000.00 ,27100030.00,27100030.00
68,29-Mar-13,The Host,50000000.00 ,26623701.00,64477051.00
69,28-Mar-03,Basic,50000000.00 ,26599248.00,42598498.00
70,13-Mar-15,Run All Night,50000000.00 ,26461644.00,66961644.00
71,9-Aug-02,Blood Work,50000000.00 ,26199517.00,26199517.00
72,13-Feb-09,The International,50000000.00 ,25450527.00,53850527.00
73,9-Aug-96,Escape from L.A.,50000000.00 ,25426861.00,25426861.00
74,27-Feb-04,Twisted,50000000.00 ,25195050.00,40119848.00
75,10-Dec-04,The Life Aquatic with Steve Zissou,50000000.00 ,24006726.00,34806726.00
76,4-Aug-99,The Iron Giant,50000000.00 ,23159305.00,31333917.00
77,12-Apr-19,Hellboy,50000000.00 ,21903748.00,40725492.00
78,8-Apr-11,Your Highness,50000000.00 ,21596445.00,26121638.00
79,16-Sep-16,Snowden,50000000.00 ,21587519.00,35380918.00
80,30-Sep-11,Dream House,50000000.00 ,21302340.00,41642166.00
81,24-Jun-16,Free State of Jones,50000000.00 ,20810036.00,23237252.00
82,4-Sep-09,Gamer,50000000.00 ,20534907.00,42002029.00
83,25-Feb-05,Man of the House,50000000.00 ,19699706.00,22099706.00
84,21-Feb-03,The Life of David Gale,50000000.00 ,19694635.00,28920188.00
85,14-Feb-13,Beautiful Creatures,50000000.00 ,19452138.00,60282876.00
86,30-Sep-05,Into the Blue,50000000.00 ,18782227.00,41982227.00
87,14-Sep-07,Eastern Promises,50000000.00 ,17181265.00,56077088.00
88,1-Jul-94,Baby's Day Out,50000000.00 ,16581575.00,16581575.00
89,12-Nov-99,The Messenger: The Story of Joan of Arc,50000000.00 ,14271297.00,14271297.00
90,3-Nov-95,Fair Game,50000000.00 ,11497497.00,26097497.00
91,25-Feb-11,Drive Angry,50000000.00 ,10721033.00,41042583.00
92,7-Nov-97,Mad City,50000000.00 ,10561038.00,10561038.00
93,13-Oct-95,The Scarlet Letter,50000000.00 ,10359006.00,10359006.00
94,14-Oct-05,Domino,50000000.00 ,10169202.00,23574057.00
95,13-Oct-95,Jade,50000000.00 ,9812870.00,9812870.00
96,27-Feb-09,Street Fighter: The Legend of Chun-Li,50000000.00 ,8742261.00,12660287.00
97,29-Mar-02,Death to Smoochy,50000000.00 ,8355815.00,8374062.00
98,16-Feb-18,Early Man,50000000.00 ,8267544.00,45285890.00
99,13-Nov-09,The Boat That Rocked,50000000.00 ,8017467.00,37472651.00
100,30-Jan-04,The Big Bounce,50000000.00 ,6471394.00,6626115.00
1,3-Mar-00,What Planet Are You From?,50000000.00 ,6291602.00,6291602.00
2,17-Apr-15,Child 44,50000000.00 ,1224330.00,8004221.00
3,23-Jan-09,Outlander,50000000.00 ,166003.00,1250617.00
4,15-Mar-13,Upside Down,50000000.00 ,102118.00,26387039.00
5,2-Oct-15,Shanghai,50000000.00 ,46425.00,15505922.00
6,31-Dec-20,Hannibal the Conqueror,50000000.00 ,0.00,0.00
7,8-Nov-19,Arctic Dogs,50000000.00 ,0.00,0.00
8,22-Nov-19,The Rhythm Section,50000000.00 ,0.00,0.00
9,20-Sep-19,Ad Astra,49800000.00 ,0.00,0.00
10,2-Nov-01,The One,49000000.00 ,43905746.00,72689126.00
11,6-Mar-15,Chappie,49000000.00 ,31569268.00,105002056.00
12,11-Jul-90,The Adventures of Ford Fairlane,49000000.00 ,20423389.00,20423389.00
13,16-Nov-12,Anna Karenina,49000000.00 ,12816367.00,71004627.00
14,24-May-89,Indiana Jones and the Last Crusade,48000000.00 ,197171806.00,474171806.00
15,18-Oct-02,The Ring,48000000.00 ,129094024.00,248218486.00
16,27-Dec-00,Traffic,48000000.00 ,124107476.00,208300000.00
17,29-Mar-02,Panic Room,48000000.00 ,95308367.00,196308367.00
18,9-Jan-15,Taken 3,48000000.00 ,89256424.00,327656424.00
19,6-Aug-99,The Thomas Crown Affair,48000000.00 ,69304264.00,124304264.00
20,16-Nov-18,Instant Family,48000000.00 ,67363237.00,119736188.00
21,5-Nov-99,The Bone Collector,48000000.00 ,66488090.00,151463090.00
22,1-Oct-99,Three Kings,48000000.00 ,60652036.00,107752036.00
23,22-Jan-10,Tooth Fairy,48000000.00 ,60022256.00,112610386.00
24,17-Aug-01,Rat Race,48000000.00 ,56607223.00,86607223.00
25,7-Sep-07,3:10 to Yuma,48000000.00 ,53606916.00,71171825.00
26,13-Aug-01,K-PAX,48000000.00 ,50315140.00,50315140.00
27,25-Dec-01,Kate and Leopold,48000000.00 ,47095453.00,70937778.00
28,20-Oct-00,Bedazzled,48000000.00 ,37879996.00,90376224.00
29,26-Jun-98,Out of Sight,48000000.00 ,37562568.00,77562568.00
30,14-Dec-84,The Cotton Club,48000000.00 ,25928721.00,25928721.00
31,25-Jan-08,Rambo,47500000.00 ,42754105.00,112214531.00
32,13-Jul-16,The Infiltrator,47500000.00 ,15436808.00,20718104.00
33,15-Jun-90,Dick Tracy,47000000.00 ,103738726.00,162738726.00
34,11-Nov-16,Arrival,47000000.00 ,100546139.00,203127894.00
35,14-Jun-96,The Cable Guy,47000000.00 ,60240295.00,102825796.00
36,22-Apr-09,Earth,47000000.00 ,32011576.00,116773317.00
37,19-Oct-01,Riding in Cars with Boys,47000000.00 ,29781453.00,29781453.00
38,5-Jan-07,Happily N'Ever After,47000000.00 ,15849032.00,37923818.00
39,27-Nov-02,Solaris,47000000.00 ,14970038.00,14970038.00
40,18-Jun-10,Jonah Hex,47000000.00 ,10547117.00,11022696.00
41,23-Feb-96,Mary Reilly,47000000.00 ,5707094.00,12900000.00
42,23-Dec-16,Silence,46500000.00 ,7100177.00,23726626.00
43,1-Nov-13,Mr. Nobody,46500000.00 ,3622.00,22254.00
44,20-Jun-97,My Best Friend's Wedding,46000000.00 ,126813153.00,298923419.00
45,20-Jul-01,America's Sweethearts,46000000.00 ,93607673.00,160648493.00
46,22-Nov-96,Star Trek: First Contact,46000000.00 ,92027888.00,150000000.00
47,24-May-02,Insomnia,46000000.00 ,67263182.00,113622499.00
48,20-Sep-13,Prisoners,46000000.00 ,61002302.00,113402302.00
49,12-Jul-96,Courage Under Fire,46000000.00 ,59003384.00,100833145.00
50,17-Sep-82,Inchon,46000000.00 ,4408636.00,4408636.00
51,31-Dec-10,Arthur and the War of Two Worlds,45500000.00 ,347136.00,36180824.00
52,21-Mar-97,Liar Liar,45000000.00 ,181410615.00,302710615.00
53,20-Nov-98,A Bug's Life,45000000.00 ,162798565.00,363095319.00
54,5-Oct-12,Taken 2,45000000.00 ,139854287.00,377807404.00
55,27-May-94,The Flintstones,45000000.00 ,130531208.00,358500000.00
56,24-Oct-03,Scary Movie 3,45000000.00 ,110000082.00,155200000.00
57,22-Dec-00,Miss Congeniality,45000000.00 ,106807667.00,213420951.00
58,22-Dec-17,Pitch Perfect 3,45000000.00 ,104897530.00,185736412.00
59,11-Jul-08,Journey to the Center of the Earth,45000000.00 ,101704370.00,243180937.00
60,17-Dec-93,The Pelican Brief,45000000.00 ,100768056.00,187995859.00
61,11-Aug-04,The Princess Diaries 2: Royal Engagement,45000000.00 ,95149435.00,122071435.00
62,25-Dec-07,The Bucket List,45000000.00 ,93466502.00,174807445.00
63,20-Jul-94,The Client,45000000.00 ,92115211.00,117615211.00
64,23-Nov-11,The Muppets,45000000.00 ,88625922.00,160971922.00
65,5-Jun-92,Patriot Games,45000000.00 ,83287363.00,178100000.00
66,13-May-05,Monster-in-Law,45000000.00 ,82931301.00,155931301.00
67,5-Oct-01,Training Day,45000000.00 ,76261036.00,104505362.00
68,7-Oct-16,The Girl on the Train,45000000.00 ,75395035.00,174278214.00
69,24-Dec-99,Galaxy Quest,45000000.00 ,71423726.00,90523726.00
70,4-Jul-01,Scary Movie 2,45000000.00 ,71277420.00,141189101.00
71,21-Aug-98,Blade,45000000.00 ,70141876.00,131237688.00
72,14-Jan-05,Coach Carter,45000000.00 ,67264877.00,76665507.00
73,19-Mar-10,The Bounty Hunter,45000000.00 ,67061228.00,135808837.00
74,12-Apr-02,Changing Lanes,45000000.00 ,66790248.00,66790248.00
75,11-Apr-97,Anaconda,45000000.00 ,65598907.00,136998907.00
76,20-Jan-06,Underworld: Evolution,45000000.00 ,62318875.00,113417762.00
77,4-Aug-00,Coyote Ugly,45000000.00 ,60786269.00,113916474.00
78,7-Nov-03,Love Actually,45000000.00 ,59472278.00,248505300.00
79,9-Aug-96,Jack,45000000.00 ,58617334.00,58617334.00
80,7-Oct-94,The Specialist,45000000.00 ,57362581.00,57362581.00
81,9-Dec-16,Office Christmas Party,45000000.00 ,54767494.00,91323299.00
82,16-Aug-96,Tin Cup,45000000.00 ,53854588.00,75854588.00
83,23-Nov-05,"Yours, Mine and Ours",45000000.00 ,53359917.00,72359917.00
84,13-May-05,Kicking and Screaming,45000000.00 ,52842724.00,55842724.00
85,29-Apr-05,The Hitchhiker's Guide to the Galaxy,45000000.00 ,51019112.00,102746214.00
86,21-Sep-07,Resident Evil: Extinction,45000000.00 ,50648679.00,149871103.00
87,25-Dec-04,Fat Albert,45000000.00 ,48114556.00,48563556.00
88,6-Jul-12,Savages,45000000.00 ,47323100.00,82513490.00
89,30-Sep-94,The River Wild,45000000.00 ,46815000.00,94215000.00
90,23-May-14,Blended,45000000.00 ,46290741.00,127990741.00
91,16-Jun-17,All Eyez on Me,45000000.00 ,44922302.00,54876855.00
92,13-Jan-06,Last Holiday,45000000.00 ,38399961.00,43343247.00
93,3-Mar-06,16 Blocks,45000000.00 ,36895141.00,65595141.00
94,14-Jul-95,The Indian in the Cupboard,45000000.00 ,35627222.00,35627222.00
95,10-Sep-04,Cellular,45000000.00 ,32003620.00,61475984.00
96,28-Jul-06,The Ant Bully,45000000.00 ,28142535.00,49610898.00
97,18-Jul-03,Johnny English,45000000.00 ,28013509.00,163126676.00
98,14-Dec-84,Dune,45000000.00 ,27447471.00,27447471.00
99,31-Jul-09,Aliens in the Attic,45000000.00 ,25200412.00,59551283.00
100,14-Sep-07,Across the Universe,45000000.00 ,24343673.00,29367143.00
1,26-Dec-08,Revolutionary Road,45000000.00 ,22951340.00,79604820.00
2,29-Aug-08,Babylon A.D.,45000000.00 ,22532572.00,70216497.00
3,4-Nov-94,Frankenstein,45000000.00 ,22006296.00,112006296.00
4,4-Oct-96,The Glimmer Man,45000000.00 ,20404841.00,36404841.00
5,17-Jul-96,Multiplicity,45000000.00 ,20133326.00,20133326.00
6,3-May-19,UglyDolls,45000000.00 ,19894664.00,24644664.00
7,19-Jan-01,The Pledge,45000000.00 ,19719930.00,29406132.00
8,16-Dec-05,The Producers: The Movie Musical,45000000.00 ,19398532.00,32952995.00
9,7-Jun-96,The Phantom,45000000.00 ,17220599.00,17220599.00
10,1-Jul-05,Rebound,45000000.00 ,16809014.00,17492014.00
11,19-Feb-10,The Ghost Writer,45000000.00 ,15541549.00,65532491.00
12,22-Dec-00,All the Pretty Horses,45000000.00 ,15527125.00,18120267.00
13,5-Sep-08,Bangkok Dangerous,45000000.00 ,15298133.00,46598133.00
14,20-Dec-95,Nixon,45000000.00 ,13668249.00,34668249.00
15,21-Sep-12,Dredd,45000000.00 ,13414714.00,41467606.00
16,28-Oct-11,The Rum Diary,45000000.00 ,13109815.00,21544732.00
17,30-Jan-98,Deep Rising,45000000.00 ,11203026.00,11203026.00
18,21-Dec-18,Welcome to Marwen,45000000.00 ,10763520.00,12874922.00
19,21-Oct-11,Johnny English Reborn,45000000.00 ,8406711.00,164640401.00
20,26-Sep-08,Miracle at St. Anna,45000000.00 ,7916887.00,9676497.00
21,5-Apr-02,Big Trouble,45000000.00 ,7262288.00,8488871.00
22,21-Dec-06,Man cheng jin dai huang jin jia,45000000.00 ,6566773.00,76904429.00
23,16-Nov-07,Love in the Time of Cholera,45000000.00 ,4617608.00,31077418.00
24,25-Dec-02,Pinocchio,45000000.00 ,3681811.00,31681811.00
25,31-Jan-97,Shadow Conspiracy,45000000.00 ,2154540.00,2154540.00
26,31-Dec-12,Foodfight!,45000000.00 ,0.00,73706.00
27,12-Oct-12,Argo,44500000.00 ,136025503.00,227140757.00
28,6-Aug-93,The Fugitive,44000000.00 ,183875760.00,353715317.00
29,22-May-85,Rambo: First Blood Part II,44000000.00 ,150415432.00,300400000.00
30,18-Oct-96,Sleepers,44000000.00 ,53300852.00,165600852.00
31,30-Jul-10,Charlie St. Cloud,44000000.00 ,31206263.00,48478084.00
32,2-Feb-96,The Juror,44000000.00 ,22730924.00,22730924.00
33,6-Feb-14,The Interview,44000000.00 ,6105175.00,12342632.00
34,19-Nov-80,Heaven's Gate,44000000.00 ,3484331.00,3484523.00
35,28-Jun-13,The Heat,43000000.00 ,159581587.00,229727774.00
36,19-Dec-00,Finding Forrester,43000000.00 ,51768623.00,80013623.00
37,14-Apr-00,28 Days,43000000.00 ,37035515.00,62063972.00
38,13-May-05,Danny the Dog,43000000.00 ,24537621.00,49037621.00
39,12-Apr-02,The Sweetest Thing,43000000.00 ,24430272.00,63078756.00
40,9-Nov-18,The Girl in the Spiderâs Web,43000000.00 ,14828555.00,34983342.00
41,6-Jan-17,A Monster Calls,43000000.00 ,3740823.00,46414530.00
42,28-Jan-11,The Mechanic,42500000.00 ,29121498.00,76347393.00
43,30-Jun-93,The Firm,42000000.00 ,158340892.00,270340892.00
44,16-Mar-12,21 Jump Street,42000000.00 ,138447667.00,202812429.00
45,28-May-99,Notting Hill,42000000.00 ,116089678.00,363728085.00
46,21-Jun-00,Chicken Run,42000000.00 ,106793915.00,227793915.00
47,16-Jan-04,Along Came Polly,42000000.00 ,88073507.00,173044410.00
48,1-Jul-92,Boomerang,42000000.00 ,70052444.00,131052444.00
49,10-Jul-09,BrÃ¼no,42000000.00 ,60054530.00,138708527.00
50,12-Jun-63,Cleopatra,42000000.00 ,57000000.00,71000000.00
51,12-May-17,Snatched,42000000.00 ,45852178.00,57852177.00
52,12-Oct-12,Here Comes the Boom,42000000.00 ,45290318.00,73239258.00
53,5-Apr-02,High Crimes,42000000.00 ,41543207.00,63781100.00
54,15-Nov-96,The Mirror Has Two Faces,42000000.00 ,41267469.00,41267469.00
55,11-Mar-11,Red Riding Hood,42000000.00 ,37662162.00,91678442.00
56,25-Jan-02,The Mothman Prophecies,42000000.00 ,35228696.00,56438555.00
57,14-Jul-89,Licence to Kill,42000000.00 ,34667015.00,156167015.00
58,25-Dec-18,Holmes & Watson,42000000.00 ,30568743.00,41926605.00
59,27-Jan-12,One for the Money,42000000.00 ,26414527.00,36197221.00
60,9-Mar-01,15 Minutes,42000000.00 ,24375436.00,56331864.00
61,16-Sep-05,Lord of War,42000000.00 ,24149632.00,60437727.00
62,28-May-93,Super Mario Bros.,42000000.00 ,20844907.00,20844907.00
63,2-Oct-92,Hero,42000000.00 ,19487173.00,66787173.00
64,27-Jan-12,Man on a Ledge,42000000.00 ,18620000.00,49621440.00
65,3-Dec-10,The Warrior's Way,42000000.00 ,5666340.00,8514325.00
66,18-Apr-97,McHale's Navy,42000000.00 ,4408420.00,4408420.00
67,28-May-10,Micmacs,42000000.00 ,1259693.00,11756922.00
68,31-Dec-06,Les BronzÃ©s 3: amis pour la vie,42000000.00 ,0.00,83833602.00
69,31-Dec-15,Pourquoi j'ai pas mangÃ© mon pÃ¨re,42000000.00 ,0.00,15451663.00
70,8-Nov-02,8 Mile,41000000.00 ,116724075.00,245768384.00
71,31-May-19,Rocketman,41000000.00 ,57342725.00,108642725.00
72,11-May-01,A Knightâs Tale,41000000.00 ,56083966.00,100622586.00
73,22-Aug-03,The Medallion,41000000.00 ,22108977.00,22108977.00
74,14-Oct-11,The Big Year,41000000.00 ,7204138.00,7684524.00
75,6-Aug-99,The Sixth Sense,40000000.00 ,293506292.00,672806292.00
76,15-Jul-05,Wedding Crashers,40000000.00 ,209218368.00,283218368.00
77,11-Jun-10,The Karate Kid,40000000.00 ,176591618.00,351774938.00
78,13-Feb-15,Fifty Shades of Grey,40000000.00 ,166167230.00,570998101.00
79,19-Jun-09,The Proposal,40000000.00 ,163958031.00,314709717.00
80,13-Dec-13,American Hustle,40000000.00 ,150117807.00,257878294.00
81,17-May-19,John Wick: Chapter 3 â Parabellum,40000000.00 ,141744320.00,256498033.00
82,25-Dec-03,Cheaper by the Dozen,40000000.00 ,138614544.00,190212113.00
83,25-Jul-14,Lucy,40000000.00 ,126573960.00,457507776.00
84,25-Dec-13,Lone Survivor,40000000.00 ,125095601.00,149804632.00
85,22-Nov-89,Back to the Future Part II,40000000.00 ,118450002.00,332000000.00
86,24-Sep-99,Double Jeopardy,40000000.00 ,116735231.00,177835231.00
87,25-Jul-03,Spy Kids 3-D: Game Over,40000000.00 ,111760631.00,167851995.00
88,24-Jul-96,A Time to Kill,40000000.00 ,108766007.00,152266007.00
89,1-Jul-92,A League of Their Own,40000000.00 ,107533925.00,132440066.00
90,10-Jun-16,The Conjuring 2: The Enfield Poltergeist,40000000.00 ,102470008.00,311262102.00
91,1-Oct-10,The Social Network,40000000.00 ,96962694.00,224922135.00
92,7-Aug-09,Julie & Julia,40000000.00 ,94125426.00,126646119.00
93,6-Feb-09,He's Just Not That Into You,40000000.00 ,93953653.00,181053657.00
94,10-Feb-17,John Wick: Chapter Two,40000000.00 ,92029184.00,171350009.00
