release_date,movie,production_budget,worldwide_gross,worldwide_profit,worldwide_ROI,Year
2013-10-11,All the Boys Love Mandy Lane,750000.0,1960521.0,1210521.0,161.4028,2013
2010-12-17,Rabbit Hole,5000000.0,6205034.0,1205034.0,24.10068,2010
2010-02-05,From Paris With Love,52000000.0,53139168.0,1139168.0,2.1907076923076922,2010
2013-02-01,The Gatekeepers,1500000.0,2592308.0,1092308.0,72.82053333333334,2013
2010-06-25,Kynodontas,323000.0,1373407.0,1050407.0,325.2034055727554,2010
2011-12-21,Albert Nobbs,7500000.0,8539003.0,1039003.0,13.853373333333332,2011
2010-10-15,N-Secure,1600000.0,2595644.0,995644.0,62.22775,2010
2015-06-19,The Overnight,200000.0,1165996.0,965996.0,482.998,2015
2018-10-26,Indivisible,2700000.0,3588305.0,888305.0,32.90018518518519,2018
2012-07-20,Burn,225000.0,1109276.0,884276.0,393.01155555555556,2012
2015-01-30,"Guten Tag, Ramon",4000000.0,4854356.0,854356.0,21.3589,2015
2013-10-04,Grace Unplugged,1700000.0,2507159.0,807159.0,47.47994117647059,2013
2015-09-18,Captive,2000000.0,2791973.0,791973.0,39.59865,2015
2011-07-08,Sholem Aleichem: Laughing in the Darkness,500000.0,1131261.0,631261.0,126.25219999999999,2011
2014-07-18,Wish I Was Here,6000000.0,6591365.0,591365.0,9.856083333333334,2014
2012-06-15,That's My Boy,57500000.0,58085235.0,585235.0,1.0178,2012
2016-10-21,Iâm Not Ashamed,1500000.0,2082980.0,582980.0,38.86533333333333,2016
2012-08-17,Compliance,270000.0,830700.0,560700.0,207.66666666666666,2012
2015-10-30,Scouts Guide to the Zombie Apocalypse,15000000.0,15554855.0,554855.0,3.6990333333333334,2015
2011-01-14,The Dilemma,70000000.0,70546865.0,546865.0,0.7812357142857143,2011
2014-10-03,La chambre bleue,1400000.0,1945420.0,545420.0,38.95857142857143,2014
2012-08-31,"For a Good Time, Call",850000.0,1386088.0,536088.0,63.06917647058824,2012
2011-09-30,Tucker & Dale vs. Evil,5000000.0,5476793.0,476793.0,9.53586,2011
2011-09-16,I Don't Know How She Does It,24000000.0,24474463.0,474463.0,1.9769291666666668,2011
2017-08-18,Patti Cake$,1000000.0,1471090.0,471090.0,47.109,2017
2015-09-01,Exeter,25000.0,489792.0,464792.0,1859.1680000000001,2015
2013-12-31,Geograf globus propil,4000000.0,4454853.0,454853.0,11.371325,2013
2012-10-19,Alex Cross,35000000.0,35426759.0,426759.0,1.2193114285714286,2012
2018-06-08,Hearts Beat Loud,2000000.0,2420962.0,420962.0,21.0481,2018
2017-08-04,Columbus,700000.0,1110511.0,410511.0,58.64442857142858,2017
2018-05-18,First Reformed,3500000.0,3874772.0,374772.0,10.707771428571428,2018
2010-11-12,Tiny Furniture,50000.0,424149.0,374149.0,748.298,2010
2019-02-01,Miss Bala,15000000.0,15362298.0,362298.0,2.41532,2019
2017-01-20,The Resurrection of Gavin Stone,2000000.0,2303792.0,303792.0,15.1896,2017
2012-04-27,Sound of My Voice,135000.0,429448.0,294448.0,218.1096296296296,2012
2015-08-07,The Diary of a Teenage Girl,2000000.0,2279959.0,279959.0,13.997950000000001,2015
2012-02-03,The Innkeepers,750000.0,1011535.0,261535.0,34.87133333333333,2012
2011-07-29,The Future,1000000.0,1239174.0,239174.0,23.9174,2011
2010-04-09,Letters to God,3000000.0,3237452.0,237452.0,7.915066666666666,2010
2012-10-17,Holy Motors,4000000.0,4230426.0,230426.0,5.76065,2012
2013-07-19,The Act of Killing,1000000.0,1227316.0,227316.0,22.7316,2013
2011-09-30,Take Shelter,4750000.0,4972016.0,222016.0,4.674021052631579,2011
2019-04-05,The Best of Enemies,10000000.0,10205616.0,205616.0,2.0561599999999998,2019
2011-04-01,Rubber,500000.0,680914.0,180914.0,36.1828,2011
2014-05-09,Palo Alto,1000000.0,1156309.0,156309.0,15.6309,2014
2011-09-09,Grave Encounters,2000000.0,2151887.0,151887.0,7.5943499999999995,2011
2016-03-18,Krisha,30000.0,144822.0,114822.0,382.74,2016
2010-08-06,The Disappearance of Alice Creed,1500000.0,1605139.0,105139.0,7.009266666666666,2010
2010-04-02,Breaking Upwards,15000.0,115592.0,100592.0,670.6133333333333,2010
2014-04-25,Locke,2000000.0,2088390.0,88390.0,4.4195,2014
2010-09-10,Bran Nue Dae,6750000.0,6812530.0,62530.0,0.9263703703703705,2010
2011-08-26,Circumstance,900000.0,958978.0,58978.0,6.553111111111111,2011
2011-11-23,Hugo,180000000.0,180047784.0,47784.0,0.026546666666666666,2011
2013-04-19,The Lords of Salem,1500000.0,1541131.0,41131.0,2.7420666666666667,2013
2012-10-12,Middle of Nowhere,200000.0,236806.0,36806.0,18.403,2012
2013-03-01,Stoker,12000000.0,12034913.0,34913.0,0.29094166666666665,2013
2010-10-15,I Want Your Money,400000.0,433588.0,33588.0,8.397,2010
2014-04-25,Blue Ruin,420000.0,437002.0,17002.0,4.048095238095238,2014
2015-04-07,Lost River,2000000.0,2009644.0,9644.0,0.48219999999999996,2015
2016-06-03,The Fits,170000.0,169242.0,-758.0,-0.4458823529411765,2016
2015-09-29,A Plague So Pleasant,1400.0,0.0,-1400.0,-100.0,2015
2012-01-13,Newlyweds,9000.0,4584.0,-4416.0,-49.06666666666666,2012
2018-12-31,Red 11,7000.0,0.0,-7000.0,-100.0,2018
2015-05-19,Family Motocross,10000.0,0.0,-10000.0,-100.0,2015
2010-03-12,The Exploding Girl,40000.0,25572.0,-14428.0,-36.07,2010
2014-12-31,Stories of Our Lives,15000.0,0.0,-15000.0,-100.0,2014
2011-11-25,The Ridges,17300.0,0.0,-17300.0,-100.0,2011
2015-04-21,The Front Man,20000.0,0.0,-20000.0,-100.0,2015
2013-01-04,All Superheroes Must Die,20000.0,0.0,-20000.0,-100.0,2013
2010-10-15,Down Terrace,30000.0,9812.0,-20188.0,-67.29333333333334,2010
2014-12-31,Dry Spell,22000.0,0.0,-22000.0,-100.0,2014
2017-01-27,Emily,27000.0,3547.0,-23453.0,-86.86296296296297,2017
2015-12-01,Dutch Kills,25000.0,0.0,-25000.0,-100.0,2015
2015-04-21,Ten,25000.0,0.0,-25000.0,-100.0,2015
2013-12-31,Paraphobia,30000.0,0.0,-30000.0,-100.0,2013
2014-12-31,Happy 40th,35000.0,0.0,-35000.0,-100.0,2014
2013-10-25,Her Cry: La Llorona Investigation,35000.0,0.0,-35000.0,-100.0,2013
2011-02-11,Raymond Did It,40000.0,3632.0,-36368.0,-90.92,2011
2010-09-01,My Dog Tulip,350000.0,310891.0,-39109.0,-11.174000000000001,2010
2014-07-25,Happy Christmas,70000.0,30312.0,-39688.0,-56.69714285714286,2014
2012-03-31,Foreign Letters,40000.0,0.0,-40000.0,-100.0,2012
2014-03-21,Cheap Thrills,100000.0,59424.0,-40576.0,-40.576,2014
2015-07-31,Counting,50000.0,8374.0,-41626.0,-83.25200000000001,2015
2013-06-21,This Is Martin Bonner,42000.0,0.0,-42000.0,-100.0,2013
2013-10-25,A True Story,45000.0,0.0,-45000.0,-100.0,2013
2014-12-31,The Image Revolution,50000.0,0.0,-50000.0,-100.0,2014
2015-09-01,"Run, Hide, Die",50000.0,0.0,-50000.0,-100.0,2015
2015-08-04,Bending Steel,50000.0,0.0,-50000.0,-100.0,2015
2014-02-14,Down and Dangerous,50000.0,0.0,-50000.0,-100.0,2014
2013-10-04,The Dirties,55000.0,0.0,-55000.0,-100.0,2013
2013-01-25,Supporting Characters,60000.0,4917.0,-55083.0,-91.805,2013
2012-12-31,Hayride,60000.0,0.0,-60000.0,-100.0,2012
2012-03-16,The FP,60000.0,0.0,-60000.0,-100.0,2012
2011-12-31,Absentia,70000.0,8555.0,-61445.0,-87.77857142857142,2011
2015-07-17,Dawn of the Crescent Moon,75000.0,8799.0,-66201.0,-88.268,2015
2018-12-25,Holmes & Watson,42000000.0,41926605.0,-73395.0,-0.17475,2018
2015-09-29,Queen Crab,75000.0,0.0,-75000.0,-100.0,2015
2017-10-20,Same Kind of Different as Me,6500000.0,6423605.0,-76395.0,-1.1753076923076924,2017
2014-06-19,The Past is a Grotesque Animal,100000.0,20056.0,-79944.0,-79.944,2014
2014-07-25,And So It Goes,18000000.0,17920013.0,-79987.0,-0.4443722222222222,2014
2013-08-23,Drinking Buddies,500000.0,407100.0,-92900.0,-18.58,2013
2015-07-07,Tiger Orange,100000.0,0.0,-100000.0,-100.0,2015
2015-11-10,The Night Visitor,100000.0,0.0,-100000.0,-100.0,2015
2015-03-25,Open Secret,100000.0,0.0,-100000.0,-100.0,2015
2015-12-31,Lunchtime Heroes,100000.0,0.0,-100000.0,-100.0,2015
2015-03-17,Closure,100000.0,0.0,-100000.0,-100.0,2015
2014-12-31,"Dude, Where's My Dog",100000.0,0.0,-100000.0,-100.0,2014
2012-05-18,Indie Game: The Movie,100000.0,0.0,-100000.0,-100.0,2012
2014-06-10,Echo Dr.,100000.0,0.0,-100000.0,-100.0,2014
2013-12-31,Speak No Evil,150000.0,32927.0,-117073.0,-78.04866666666666,2013
2016-05-24,Une Femme MariÃ©e,120000.0,0.0,-120000.0,-100.0,2016
2014-07-18,An American in Hollywood,125000.0,0.0,-125000.0,-100.0,2014
2015-08-11,The Brain That Sings,125000.0,0.0,-125000.0,-100.0,2015
2015-12-31,Romantic Schemer,125000.0,0.0,-125000.0,-100.0,2015
2011-04-08,Meek's Cutoff,2000000.0,1869928.0,-130072.0,-6.5036,2011
2015-12-31,Lumea e a mea,168000.0,29678.0,-138322.0,-82.3345238095238,2015
2015-04-17,Antarctic Edge: 70Âº South,150000.0,7193.0,-142807.0,-95.20466666666667,2015
2015-08-21,Top Spin,150000.0,5858.0,-144142.0,-96.09466666666665,2015
2014-07-18,I Origins,1000000.0,852399.0,-147601.0,-14.760100000000001,2014
2013-05-03,Aroused,150000.0,0.0,-150000.0,-100.0,2013
2015-12-31,Escaping the Holocost,150000.0,0.0,-150000.0,-100.0,2015
2015-02-27,Butterfly Girl,180000.0,17503.0,-162497.0,-90.2761111111111,2015
2013-08-23,Sparrows Dance,175000.0,2602.0,-172398.0,-98.51314285714285,2013
2015-09-04,Heroes of Dirt,175000.0,0.0,-175000.0,-100.0,2015
2017-06-16,Arrowhead,180000.0,0.0,-180000.0,-100.0,2017
2015-09-11,90 Minutes in Heaven,5000000.0,4816142.0,-183858.0,-3.67716,2015
2012-09-28,The Other Dream Team,500000.0,314444.0,-185556.0,-37.1112,2012
2013-08-02,The Canyons,250000.0,62375.0,-187625.0,-75.05,2013
2014-03-14,The Word,200000.0,3648.0,-196352.0,-98.176,2014
2014-09-12,Archaeology of a Woman,200000.0,0.0,-200000.0,-100.0,2014
2014-08-26,Sanctuary; Quite a Conundrum,200000.0,0.0,-200000.0,-100.0,2014
2015-09-29,Theresa Is a Mother,200000.0,0.0,-200000.0,-100.0,2015
2015-11-10,Perfect Cowboy,200000.0,0.0,-200000.0,-100.0,2015
2014-12-31,H.,200000.0,0.0,-200000.0,-100.0,2014
2015-12-11,O Menino e o Mundo,500000.0,280967.0,-219033.0,-43.8066,2015
2014-08-15,Nightlights,250000.0,21147.0,-228853.0,-91.5412,2014
2014-06-06,Test,250000.0,18823.0,-231177.0,-92.4708,2014
2015-03-24,Along the Roadside,250000.0,3234.0,-246766.0,-98.7064,2015
2010-10-05,Rust,250000.0,0.0,-250000.0,-100.0,2010
2015-10-09,Western Religion,250000.0,0.0,-250000.0,-100.0,2015
2015-01-01,11-Apr,250000.0,0.0,-250000.0,-100.0,2015
2010-12-31,The Christmas Bunny,250000.0,0.0,-250000.0,-100.0,2010
2012-12-18,The Frozen,250000.0,0.0,-250000.0,-100.0,2012
2014-04-11,Jesus People,250000.0,0.0,-250000.0,-100.0,2014
2010-12-31,Butterfly,250000.0,0.0,-250000.0,-100.0,2010
2015-02-03,UnDivided,250000.0,0.0,-250000.0,-100.0,2015
2014-12-31,Horse Camp,250000.0,0.0,-250000.0,-100.0,2014
2015-02-24,Give Me Shelter,250000.0,0.0,-250000.0,-100.0,2015
2011-12-31,Rock the House,250000.0,0.0,-250000.0,-100.0,2011
2015-12-31,Shooting the Warwicks,250000.0,0.0,-250000.0,-100.0,2015
2015-08-18,The Love Letter,250000.0,0.0,-250000.0,-100.0,2015
2011-03-11,3 Backyards,300000.0,39475.0,-260525.0,-86.84166666666667,2011
2012-11-09,Nothing But a Man,300000.0,17241.0,-282759.0,-94.253,2012
2010-12-31,Death Calls,290000.0,0.0,-290000.0,-100.0,2010
2014-03-28,Locker 13,300000.0,3496.0,-296504.0,-98.83466666666666,2014
2015-10-23,The Looking Glass,300000.0,1711.0,-298289.0,-99.42966666666668,2015
2015-03-10,Teeth and Blood,300000.0,0.0,-300000.0,-100.0,2015
2012-07-03,Some Guy Who Kills People,300000.0,0.0,-300000.0,-100.0,2012
2015-12-08,Amidst the Devil's Wings,300000.0,0.0,-300000.0,-100.0,2015
2013-08-07,Midnight Cabaret,300000.0,0.0,-300000.0,-100.0,2013
2010-12-31,Anderson's Cross,300000.0,0.0,-300000.0,-100.0,2010
2015-12-31,Walking to Paris,300000.0,0.0,-300000.0,-100.0,2015
2013-07-19,Only God Forgives,4800000.0,4494560.0,-305440.0,-6.363333333333333,2013
2012-02-03,Kill List,800000.0,462206.0,-337794.0,-42.224250000000005,2012
2013-04-17,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,500000.0,152449.0,-347551.0,-69.5102,2013
2015-10-20,Rotor DR1,350000.0,0.0,-350000.0,-100.0,2015
2017-03-03,Table 19,5000000.0,4620399.0,-379601.0,-7.59202,2017
2016-09-05,Intolerance,385907.0,0.0,-385907.0,-100.0,2016
2015-03-31,Viskningar och rop,400000.0,9071.0,-390929.0,-97.73225,2015
2014-12-31,Pancakes,400000.0,0.0,-400000.0,-100.0,2014
2015-11-20,Siakh lokhamim: ha'slilim ha'gnouzim,450000.0,42503.0,-407497.0,-90.55488888888888,2015
2014-07-11,As It Is in Heaven,450000.0,13486.0,-436514.0,-97.00311111111111,2014
2013-12-31,Heli,1000000.0,552614.0,-447386.0,-44.7386,2013
2017-02-24,The Girl with all the Gifts,5250000.0,4801837.0,-448163.0,-8.536438095238095,2017
2014-07-01,Mutual Friends,450000.0,0.0,-450000.0,-100.0,2014
2014-12-31,Rise Of the Entrepreneur - The Search For A Better Way,450000.0,0.0,-450000.0,-100.0,2014
2014-10-24,23 Blast,1000000.0,549185.0,-450815.0,-45.081500000000005,2014
2010-05-07,Mother and Child,7000000.0,6537179.0,-462821.0,-6.611728571428571,2010
2010-10-08,I Spit on Your Grave,1750000.0,1278471.0,-471529.0,-26.944514285714288,2010
2013-10-11,Escape from Tomorrow,650000.0,171962.0,-478038.0,-73.5443076923077,2013
2013-04-05,The Brass Teapot,900000.0,413733.0,-486267.0,-54.029666666666664,2013
2010-05-14,The Living Wake,500000.0,12232.0,-487768.0,-97.55359999999999,2010
2014-09-10,Born to Fly: Elizabeth Streb vs. Gravity,500000.0,1822.0,-498178.0,-99.6356,2014
2013-06-28,Detention of the Dead,500000.0,1778.0,-498222.0,-99.6444,2013
2018-05-11,Higher Power,500000.0,528.0,-499472.0,-99.8944,2018
2015-03-10,Subconscious,500000.0,0.0,-500000.0,-100.0,2015
2015-11-10,The Little Ponderosa Zoo,500000.0,0.0,-500000.0,-100.0,2015
2015-12-31,Rodeo Girl,500000.0,0.0,-500000.0,-100.0,2015
2014-12-31,The Sound and the Shadow,500000.0,0.0,-500000.0,-100.0,2014
2015-12-01,Brooklyn Bizarre,500000.0,0.0,-500000.0,-100.0,2015
2015-08-11,Alleluia! The Devil's Carnival,500000.0,0.0,-500000.0,-100.0,2015
2015-07-24,The Outrageous Sophie Tucker,500000.0,0.0,-500000.0,-100.0,2015
2015-06-23,Crossroads,500000.0,0.0,-500000.0,-100.0,2015
2013-12-31,Bucky and the Squirrels,500000.0,0.0,-500000.0,-100.0,2013
2015-02-10,Love in the Time of Monsters,500000.0,0.0,-500000.0,-100.0,2015
2010-12-31,Drones,500000.0,0.0,-500000.0,-100.0,2010
2015-04-14,Roadside,500000.0,0.0,-500000.0,-100.0,2015
2014-12-31,Diamond Ruff,500000.0,0.0,-500000.0,-100.0,2014
2012-04-03,Enter Nowhere,500000.0,0.0,-500000.0,-100.0,2012
2012-07-17,Girls Gone Dead,500000.0,0.0,-500000.0,-100.0,2012
2014-12-31,America Is Still The Place,500000.0,0.0,-500000.0,-100.0,2014
2012-12-31,El rey de Najayo,500000.0,0.0,-500000.0,-100.0,2012
2015-12-31,Fight to the Finish,500000.0,0.0,-500000.0,-100.0,2015
2013-01-18,Broken City,35000000.0,34480045.0,-519955.0,-1.4855857142857143,2013
2016-12-31,Bodom,1250000.0,726460.0,-523540.0,-41.883199999999995,2016
2014-09-12,Faith Connections,550000.0,9111.0,-540889.0,-98.34345454545455,2014
2012-03-06,High Road,546173.0,0.0,-546173.0,-100.0,2012
2015-12-31,Julija in alfa Romeo,560000.0,8462.0,-551538.0,-98.48892857142857,2015
2011-07-29,The Harvest/La Cosecha,560000.0,3709.0,-556291.0,-99.33767857142857,2011
2014-05-02,Water & Power,600000.0,42557.0,-557443.0,-92.90716666666667,2014
2012-05-04,LOL,11000000.0,10431506.0,-568494.0,-5.168127272727273,2012
2016-10-21,31,1500000.0,922727.0,-577273.0,-38.48486666666667,2016
2016-03-04,They Will Have to Kill Us First,600000.0,7943.0,-592057.0,-98.67616666666666,2016
2015-05-22,Drunk Wedding,600000.0,3301.0,-596699.0,-99.44983333333333,2015
2014-12-31,Light from the Darkroom,600000.0,0.0,-600000.0,-100.0,2014
2015-02-24,Irreplaceable,600000.0,0.0,-600000.0,-100.0,2015
2014-08-08,The Maid's Room,600000.0,0.0,-600000.0,-100.0,2014
2012-04-13,Blue Like Jazz,1200000.0,595018.0,-604982.0,-50.415166666666664,2012
2013-12-31,Treachery,625000.0,0.0,-625000.0,-100.0,2013
2016-04-08,The Invitation,1000000.0,354836.0,-645164.0,-64.51639999999999,2016
2018-12-14,That Way Madness Lies,650000.0,1447.0,-648553.0,-99.77738461538462,2018
2012-12-31,After,650000.0,0.0,-650000.0,-100.0,2012
2014-12-31,The Hadza: Last of the First,650000.0,0.0,-650000.0,-100.0,2014
2014-08-29,Il conformista,750000.0,89609.0,-660391.0,-88.05213333333334,2014
2013-02-26,Tao Jie,5400000.0,4728896.0,-671104.0,-12.427851851851852,2013
2010-10-15,Conviction,12500000.0,11826980.0,-673020.0,-5.3841600000000005,2010
2010-01-26,B-Girl,700000.0,1160.0,-698840.0,-99.83428571428571,2010
2015-03-13,Walter,700000.0,0.0,-700000.0,-100.0,2015
2016-09-02,Morgan,8000000.0,7298786.0,-701214.0,-8.765175,2016
2014-11-28,Antarctica: A Year on Ice,1000000.0,288757.0,-711243.0,-71.12429999999999,2014
2014-09-26,Two Night Stand,1600000.0,868081.0,-731919.0,-45.7449375,2014
2016-09-30,Denial,10000000.0,9263940.0,-736060.0,-7.360600000000001,2016
2014-12-31,Destiny,750000.0,450.0,-749550.0,-99.94,2014
2016-01-05,Adulterers,750000.0,0.0,-750000.0,-100.0,2016
2014-09-19,Not Cool,800000.0,35688.0,-764312.0,-95.539,2014
2011-09-09,Warrior,25000000.0,24215385.0,-784615.0,-3.13846,2011
2015-01-09,Vessel,800000.0,0.0,-800000.0,-100.0,2015
2015-08-28,Windsor Drive,850000.0,3256.0,-846744.0,-99.61694117647059,2015
2012-12-31,Snitch,850000.0,0.0,-850000.0,-100.0,2012
2014-01-10,Banshee Chapter,950000.0,78122.0,-871878.0,-91.77663157894736,2014
2016-09-30,American Honey,3500000.0,2611750.0,-888250.0,-25.378571428571426,2016
2012-04-27,The Giant Mechanical Man,900000.0,7396.0,-892604.0,-99.17822222222222,2012
2015-07-31,Beyond the Brick: A LEGO Brickumentary,1000000.0,101531.0,-898469.0,-89.84689999999999,2015
2014-10-17,Camp X-Ray,1000000.0,101053.0,-898947.0,-89.8947,2014
2012-04-13,L!fe Happens,930000.0,30905.0,-899095.0,-96.6768817204301,2012
2014-12-31,40 Weeks,900000.0,0.0,-900000.0,-100.0,2014
2015-05-05,Le bonheur d'Elza,900000.0,0.0,-900000.0,-100.0,2015
2012-06-01,Hardflip,1000000.0,96734.0,-903266.0,-90.3266,2012
2014-11-21,Food Chains,913000.0,176.0,-912824.0,-99.98072289156626,2014
2016-03-11,Creative Control,1000000.0,63014.0,-936986.0,-93.6986,2016
2011-07-01,The Perfect Host,1000000.0,51587.0,-948413.0,-94.84129999999999,2011
2015-03-03,Ask Me Anything,950000.0,0.0,-950000.0,-100.0,2015
2014-08-12,Jesse,950000.0,0.0,-950000.0,-100.0,2014
2012-12-31,Trance,950000.0,0.0,-950000.0,-100.0,2012
2011-08-23,Higher Ground,1800000.0,842693.0,-957307.0,-53.183722222222215,2011
2015-12-31,Karachi se Lahore,1000000.0,17721.0,-982279.0,-98.2279,2015
2015-02-13,Hits,1000000.0,15156.0,-984844.0,-98.48440000000001,2015
2010-09-03,16 to Life,1000000.0,11574.0,-988426.0,-98.8426,2010
2016-04-22,Unsullied,1500000.0,510957.0,-989043.0,-65.9362,2016
2015-04-10,The Sisterhood of Night,1000000.0,6870.0,-993130.0,-99.313,2015
2015-05-15,Childless,1000000.0,1036.0,-998964.0,-99.8964,2015
2015-12-11,American Hero,1000000.0,26.0,-999974.0,-99.9974,2015
2013-05-14,Black Rock,1000000.0,0.0,-1000000.0,-100.0,2013
2013-10-08,Zombie Hunter,1000000.0,0.0,-1000000.0,-100.0,2013
2013-10-04,My Last Day Without You,1000000.0,0.0,-1000000.0,-100.0,2013
2015-12-22,Por amor en el caserio,1000000.0,0.0,-1000000.0,-100.0,2015
2016-12-31,Chemical Cut,1000000.0,0.0,-1000000.0,-100.0,2016
2015-10-27,The Horror Network,1000000.0,0.0,-1000000.0,-100.0,2015
2016-03-01,1982,1000000.0,0.0,-1000000.0,-100.0,2016
2014-12-31,Bang Bang Baby,1000000.0,0.0,-1000000.0,-100.0,2014
2015-03-10,The Pet,1000000.0,0.0,-1000000.0,-100.0,2015
2015-02-10,Fear Clinic,1000000.0,0.0,-1000000.0,-100.0,2015
2014-06-24,A Fine Step,1000000.0,0.0,-1000000.0,-100.0,2014
2014-12-31,Doc Holliday's Revenge,1000000.0,0.0,-1000000.0,-100.0,2014
2016-04-08,Hush,1000000.0,0.0,-1000000.0,-100.0,2016
2014-01-07,Hidden Away,1000000.0,0.0,-1000000.0,-100.0,2014
2012-10-09,Truth or Die,1000000.0,0.0,-1000000.0,-100.0,2012
2012-03-20,Snow White: A Deadly Summer,1000000.0,0.0,-1000000.0,-100.0,2012
2010-01-29,Zombies of Mass Destruction,1000000.0,0.0,-1000000.0,-100.0,2010
2015-01-30,Above and Beyond,1300000.0,288751.0,-1011249.0,-77.78838461538462,2015
2011-04-22,POM Wonderful Presents: The Greatest Movie Ever Sold,1800000.0,783733.0,-1016267.0,-56.459277777777785,2011
2012-05-18,Beyond the Black Rainbow,1100000.0,56491.0,-1043509.0,-94.86445454545455,2012
2017-03-07,Departure,1100000.0,27561.0,-1072439.0,-97.49445454545454,2017
2014-11-21,The Sleepwalker,1100000.0,2636.0,-1097364.0,-99.76036363636364,2014
2010-12-31,The Dead Undead,1100000.0,0.0,-1100000.0,-100.0,2010
2010-03-23,Lake Mungo,1100000.0,0.0,-1100000.0,-100.0,2010
2015-04-07,Silent Running,1100000.0,0.0,-1100000.0,-100.0,2015
2013-12-31,The Vatican Exorcisms,1100000.0,0.0,-1100000.0,-100.0,2013
2013-08-16,Underdogs,2500000.0,1392649.0,-1107351.0,-44.29404,2013
2012-11-30,The Collection,10000000.0,8890094.0,-1109906.0,-11.09906,2012
2014-09-19,Tusk,3000000.0,1887554.0,-1112446.0,-37.08153333333333,2014
2011-02-11,MOOZ-lum,1500000.0,372239.0,-1127761.0,-75.18406666666667,2011
2010-04-09,The Square,1900000.0,740932.0,-1159068.0,-61.00357894736842,2010
2016-02-26,Gods of Egypt,140000000.0,138836756.0,-1163244.0,-0.8308885714285714,2016
2010-03-26,Chloe,13000000.0,11831131.0,-1168869.0,-8.9913,2010
2015-02-20,Hot Tub Time Machine 2,14000000.0,12826644.0,-1173356.0,-8.381114285714286,2015
2012-06-01,"Pink Ribbons, Inc.",1200000.0,26608.0,-1173392.0,-97.78266666666666,2012
2018-02-06,Blood Feast,1200000.0,8708.0,-1191292.0,-99.27433333333333,2018
2011-02-11,Certifiably Jonathan,1200000.0,7826.0,-1192174.0,-99.34783333333334,2011
2016-04-15,Green Room,5000000.0,3807503.0,-1192497.0,-23.84994,2016
2015-09-18,La navaja de Don Juan,1200000.0,4254.0,-1195746.0,-99.6455,2015
2014-09-09,Cotton Comes to Harlem,1200000.0,0.0,-1200000.0,-100.0,2014
2017-12-31,The Islands,1200000.0,0.0,-1200000.0,-100.0,2017
2013-12-31,The Wicked Within,1200000.0,0.0,-1200000.0,-100.0,2013
2015-02-03,Bleeding Hearts,1200000.0,0.0,-1200000.0,-100.0,2015
2012-09-07,Crowsnest,1200000.0,0.0,-1200000.0,-100.0,2012
2012-09-14,Airborne,1200000.0,0.0,-1200000.0,-100.0,2012
2012-08-28,Below Zero,1200000.0,0.0,-1200000.0,-100.0,2012
2014-06-13,Los insolitos peces gato,1300000.0,54665.0,-1245335.0,-95.795,2014
2015-01-13,Da Sweet Blood of Jesus,1250000.0,0.0,-1250000.0,-100.0,2015
2014-10-17,Housebound,1500000.0,236863.0,-1263137.0,-84.20913333333333,2014
2011-05-24,Forget Me Not,1300000.0,13465.0,-1286535.0,-98.96423076923077,2011
2016-05-06,Dheepan,9000000.0,7704357.0,-1295643.0,-14.396033333333333,2016
2010-06-08,The 41-Year-Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It,1300000.0,0.0,-1300000.0,-100.0,2010
2015-06-26,The Algerian,1300000.0,0.0,-1300000.0,-100.0,2015
2010-11-05,Four Lions,3750000.0,2436111.0,-1313889.0,-35.037040000000005,2010
2011-08-19,Amigo,1500000.0,184705.0,-1315295.0,-87.68633333333334,2011
2013-10-25,The Square,1500000.0,176262.0,-1323738.0,-88.2492,2013
2014-06-13,The Signal,4000000.0,2665322.0,-1334678.0,-33.36695,2014
2010-09-24,The Virginity Hit,2000000.0,636706.0,-1363294.0,-68.1647,2010
2010-10-08,It's Kind of a Funny Story,8000000.0,6632950.0,-1367050.0,-17.088125,2010
2010-05-21,MacGruber,10000000.0,8629895.0,-1370105.0,-13.70105,2010
2015-03-06,Road Hard,1500000.0,113169.0,-1386831.0,-92.4554,2015
2013-04-05,Eddie: The Sleepwalking Cannibal,1400000.0,1632.0,-1398368.0,-99.88342857142857,2013
2014-12-31,Kurmanjan datka,1400000.0,0.0,-1400000.0,-100.0,2014
2014-12-31,House at the End of the Drive,1400000.0,0.0,-1400000.0,-100.0,2014
2010-05-01,My Girlfriend's Boyfriend,1400000.0,0.0,-1400000.0,-100.0,2010
2018-07-20,Teefa in Trouble,1500000.0,98806.0,-1401194.0,-93.41293333333334,2018
2015-04-24,Brotherly Love,1900000.0,478595.0,-1421405.0,-74.81078947368421,2015
2010-06-04,Splice,30000000.0,28542494.0,-1457506.0,-4.8583533333333335,2010
2014-04-17,Closer to the Moon,1500000.0,5396.0,-1494604.0,-99.64026666666666,2014
2015-09-28,"Me, You and Five Bucks",1500000.0,2105.0,-1497895.0,-99.85966666666667,2015
2011-06-03,The Lion of Judah,1500000.0,0.0,-1500000.0,-100.0,2011
2014-11-11,Once Upon a Time in Queens,1500000.0,0.0,-1500000.0,-100.0,2014
2015-02-13,Girlhouse,1500000.0,0.0,-1500000.0,-100.0,2015
2015-11-20,#Horror,1500000.0,0.0,-1500000.0,-100.0,2015
2015-09-08,Checkmate,1500000.0,0.0,-1500000.0,-100.0,2015
